(24, 27, 32, 1)
(7, 28, 32, 1)
(11, 28, 32, 1)
(15, 28, 32, 1)
(19, 28, 32, 1)
(23, 28, 32, 1)
(6, 29, 32, 1)
(10, 29, 32, 1)
(18, 29, 32, 1)
(22, 29, 32, 1)
(14, 18, 33, 1)
(16, 18, 33, 1)
(14, 19, 33, 1)
(16, 19, 33, 1)
(14, 20, 33, 1)
(15, 20, 33, 1)
(18, 20, 33, 1)
(14, 21, 33, 1)
(12, 22, 33, 1)
(13, 22, 33, 1)
(14, 22, 33, 1)
(15, 22, 33, 1)
(16, 22, 33, 1)
(17, 22, 33, 1)
(18, 22, 33, 1)
(19, 22, 33, 1)
(20, 22, 33, 1)
(10, 23, 33, 1)
(12, 23, 33, 1)
(14, 23, 33, 1)
(16, 23, 33, 1)
(20, 23, 33, 1)
(10, 24, 33, 1)
(11, 24, 33, 1)
(14, 24, 33, 1)
(19, 24, 33, 1)
(22, 24, 33, 1)
(10, 25, 33, 1)
(14, 25, 33, 1)
(18, 25, 33, 1)
(22, 25, 33, 1)
(6, 26, 33, 1)
(7, 26, 33, 1)
(8, 26, 33, 1)
(9, 26, 33, 1)
(10, 26, 33, 1)
(11, 26, 33, 1)
(13, 26, 33, 1)
(14, 26, 33, 1)
(15, 26, 33, 1)
(16, 26, 33, 1)
(17, 26, 33, 1)
(18, 26, 33, 1)
(20, 26, 33, 1)
(21, 26, 33, 1)
(22, 26, 33, 1)
(23, 26, 33, 1)
(24, 26, 33, 1)
(8, 27, 33, 1)
(10, 27, 33, 1)
(14, 27, 33, 1)
(16, 27, 33, 1)
(20, 27, 33, 1)
(22, 27, 33, 1)
(6, 28, 33, 1)
(7, 28, 33, 1)
(10, 28, 33, 1)
(11, 28, 33, 1)
(14, 28, 33, 1)
(15, 28, 33, 1)
(19, 28, 33, 1)
(22, 28, 33, 1)
(26, 28, 33, 1)
(6, 29, 33, 1)
(10, 29, 33, 1)
(14, 29, 33, 1)
(18, 29, 33, 1)
(22, 29, 33, 1)
(26, 29, 33, 1)
(4, 30, 33, 1)
(5, 30, 33, 1)
(7, 30, 33, 1)
(8, 30, 33, 1)
(10, 30, 33, 1)
(11, 30, 33, 1)
(13, 30, 33, 1)
(14, 30, 33, 1)
(16, 30, 33, 1)
(17, 30, 33, 1)
(19, 30, 33, 1)
(20, 30, 33, 1)
(22, 30, 33, 1)
(23, 30, 33, 1)
(25, 30, 33, 1)
